PetID,PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,AdoptionLikelihood
1968,Dog,Golden Retriever,177,White,Large,21.386760058257764,1,0,52,143,0,0
712,Bird,Parakeet,167,Brown,Medium,5.626658743964284,0,0,68,80,0,0
1311,Dog,Golden Retriever,1,White,Medium,2.446072718331187,1,0,61,87,0,1
1054,Rabbit,Rabbit,108,Brown,Small,19.286124896366665,1,0,34,103,0,0
1078,Rabbit,Rabbit,70,Black,Medium,19.078940208751675,1,0,12,287,1,1
1752,Rabbit,Rabbit,54,Black,Medium,25.773483785064244,1,0,34,172,0,1
2140,Bird,Parakeet,68,Gray,Medium,23.809250726004148,0,1,57,250,1,0
2074,Rabbit,Rabbit,84,White,Small,2.0622612303657624,1,0,45,154,1,0
566,Rabbit,Rabbit,84,Gray,Small,3.954860865175032,1,0,33,242,1,0
1987,Dog,Poodle,11,Gray,Small,25.173649179726365,1,0,38,6,0,1
2156,Dog,Labrador,52,Orange,Large,27.86211889360381,1,0,29,0,0,1
1616,Bird,Parakeet,75,Gray,Medium,26.358093106333676,1,0,68,67,0,1
1143,Bird,Parakeet,125,Orange,Medium,14.766912686718172,1,1,31,42,0,0
2484,Cat,Siamese,43,Brown,Large,29.095676803017923,1,0,44,383,0,0
2077,Dog,Labrador,16,Gray,Medium,25.09225426924806,1,0,14,181,1,1
2240,Cat,Siamese,156,Orange,Medium,1.9728302709525765,1,0,12,18,0,1
2419,Dog,Poodle,127,Gray,Small,22.653457978812472,0,0,45,62,0,1
2506,Rabbit,Rabbit,126,White,Medium,18.51978823683952,1,0,10,267,1,0
1669,Dog,Poodle,51,White,Medium,27.43614560637767,1,0,6,188,0,1
846,Rabbit,Rabbit,32,White,Large,11.523108692858,1,0,56,82,1,0
743,Rabbit,Rabbit,60,Black,Medium,23.251096147953277,1,0,21,91,0,1
1534,Rabbit,Rabbit,158,Brown,Medium,12.730240869105373,1,0,3,126,0,1
1020,Bird,Parakeet,35,White,Medium,11.43389298807596,1,0,19,317,0,1
1762,Bird,Parakeet,12,Gray,Large,29.07112410632871,0,0,58,351,1,0
1883,Bird,Parakeet,39,White,Large,4.717368198673838,0,0,21,77,1,0
1982,Rabbit,Rabbit,13,Orange,Medium,28.713544389979223,1,0,63,376,0,1
929,Cat,Siamese,56,Black,Large,19.813319027396293,0,0,2,445,0,0
2361,Rabbit,Rabbit,57,White,Small,21.74274539276809,0,0,45,48,0,1
2186,Rabbit,Rabbit,95,Orange,Small,15.022139953584173,1,1,44,491,0,0
619,Cat,Persian,54,Black,Medium,20.49849388003364,1,1,43,245,0,0
675,Cat,Persian,156,Brown,Large,21.28215748863365,1,0,60,455,1,0
1649,Cat,Siamese,176,White,Large,7.149300632106258,1,1,54,128,0,0
1900,Cat,Siamese,57,Orange,Large,19.98835069446056,1,0,57,465,0,0
2365,Bird,Parakeet,103,White,Small,6.342377079594419,1,0,41,262,1,1
500,Bird,Parakeet,131,Orange,Large,5.039767822529515,1,0,27,140,0,0
1525,Rabbit,Rabbit,161,Gray,Small,2.1681578952854297,1,1,15,368,0,0
2089,Cat,Persian,33,Black,Large,17.607801659843993,1,0,55,390,0,0
1633,Bird,Parakeet,47,White,Large,9.978421607479502,0,1,7,377,0,0
1454,Bird,Parakeet,1,White,Small,22.8967520296693,1,0,29,255,0,1
765,Cat,Persian,77,Orange,Large,28.72119199925729,0,0,13,116,0,0
1594,Bird,Parakeet,38,Orange,Small,26.747299755193524,1,0,52,289,1,0
1432,Cat,Persian,52,White,Small,22.920705007466672,0,1,50,49,0,0
2026,Rabbit,Rabbit,36,Black,Small,28.77707630678302,1,0,47,139,1,0
1662,Dog,Labrador,75,Black,Large,17.933869636734496,1,0,67,25,1,1
538,Dog,Golden Retriever,31,Gray,Medium,24.757792150970182,1,0,1,358,0,1
796,Bird,Parakeet,136,White,Small,20.52022909561133,1,0,52,357,0,0
1105,Cat,Persian,128,Gray,Medium,4.383984478141095,0,0,82,169,0,0
1614,Dog,Poodle,23,Orange,Medium,2.68998374525666,1,0,20,194,0,1
2029,Dog,Labrador,28,Gray,Medium,25.903529498885923,0,0,67,365,0,1
1871,Dog,Poodle,168,Orange,Large,2.631154135140002,1,0,87,217,0,0
1811,Bird,Parakeet,54,White,Medium,5.276125413772133,1,0,5,266,0,1
2087,Bird,Parakeet,135,Gray,Large,18.50858436833444,1,0,40,492,0,0
1590,Rabbit,Rabbit,127,Gray,Medium,9.777697100983886,0,0,52,303,0,0
2182,Dog,Poodle,75,White,Medium,7.17393338513981,1,0,75,464,0,1
1253,Dog,Golden Retriever,69,Brown,Small,1.3647565620996662,1,1,4,41,0,0
1756,Bird,Parakeet,149,Brown,Large,3.933750534008694,1,0,89,202,1,0
2150,Dog,Poodle,159,Brown,Small,26.758066603210324,1,0,13,123,0,0
1397,Rabbit,Rabbit,127,Gray,Large,19.245258185139253,1,1,60,4,0,0
1720,Cat,Persian,103,Gray,Small,4.907670688796315,1,0,6,22,1,0
2236,Bird,Parakeet,165,Black,Large,27.029303610141643,1,0,68,470,0,0
1410,Rabbit,Rabbit,48,Orange,Large,22.25231178090005,0,0,83,220,0,0
1813,Bird,Parakeet,42,Brown,Small,3.080220396632343,1,0,53,396,0,0
1816,Dog,Labrador,21,Brown,Small,23.1444889455524,1,0,23,448,0,1
1546,Rabbit,Rabbit,147,Gray,Small,3.9370075910991846,0,0,87,119,0,0
2268,Dog,Labrador,117,Gray,Large,24.388382437052112,1,1,16,363,0,0
842,Dog,Poodle,113,Brown,Small,5.744878173534097,1,0,70,391,0,0
2409,Cat,Siamese,111,Brown,Large,23.518119558154336,1,1,52,121,0,0
1415,Dog,Poodle,137,Black,Small,6.2384642402981445,1,0,37,463,0,0
681,Bird,Parakeet,4,Black,Medium,22.470970611289573,0,0,42,323,0,1
1872,Bird,Parakeet,145,Orange,Medium,3.3405451716255934,1,1,63,88,0,0
1776,Cat,Persian,151,Gray,Small,5.772766196691583,0,1,3,136,1,0
763,Dog,Labrador,101,Orange,Small,2.36952141834789,1,0,61,461,0,1
1495,Bird,Parakeet,126,Orange,Medium,12.995692377103266,1,0,62,168,0,1
1000,Rabbit,Rabbit,124,White,Small,26.612598534784645,1,1,1,146,1,0
2122,Rabbit,Rabbit,96,White,Small,21.46412068234445,1,0,27,325,0,0
1844,Dog,Labrador,127,Black,Medium,8.44373715785764,1,0,76,419,0,1
1892,Cat,Siamese,65,Gray,Small,29.56252821449024,0,0,54,93,1,0
2482,Cat,Siamese,80,Black,Medium,5.208061628497057,1,0,39,483,1,1
2398,Bird,Parakeet,59,Orange,Large,12.872284804319136,1,0,13,294,1,1
2263,Bird,Parakeet,89,White,Large,27.92173738816303,1,1,46,374,1,0
775,Rabbit,Rabbit,148,Brown,Medium,11.270471706025354,1,0,48,447,1,1
1019,Dog,Labrador,170,Black,Large,19.266299605312188,0,0,11,112,0,0
2406,Cat,Persian,17,Orange,Medium,29.54881665391768,0,0,77,257,0,1
1560,Bird,Parakeet,75,Black,Medium,9.98226421943435,0,0,58,398,0,0
2345,Cat,Persian,24,Orange,Medium,8.180895528066838,0,0,54,119,0,0
778,Bird,Parakeet,159,White,Medium,20.30909400190401,1,1,44,74,0,0
2196,Rabbit,Rabbit,76,Brown,Small,21.91733080024097,0,0,81,397,0,0
2472,Bird,Parakeet,121,White,Large,2.083235156631093,0,0,10,210,0,1
776,Rabbit,Rabbit,21,White,Large,13.164963067604774,1,1,59,147,0,0
1680,Rabbit,Rabbit,170,Gray,Large,14.678232300769649,1,0,50,29,0,0
1745,Rabbit,Rabbit,118,Orange,Small,13.719731642249666,1,0,43,305,0,0
2209,Cat,Persian,115,White,Medium,6.063716592485596,1,1,27,114,0,0
799,Rabbit,Rabbit,73,Black,Large,14.716727217246428,1,0,5,407,0,0
718,Rabbit,Rabbit,160,Gray,Small,21.96865663834956,0,0,62,230,1,0
1080,Dog,Poodle,143,Black,Small,17.209643967840933,0,0,69,47,1,0
1931,Rabbit,Rabbit,127,Gray,Small,18.089286108022684,1,0,73,498,0,0
1278,Bird,Parakeet,156,White,Small,5.142531320165788,1,0,84,419,0,0
1551,Cat,Persian,76,Brown,Medium,18.593184363500164,1,0,15,152,1,1
1442,Dog,Labrador,55,Orange,Large,23.12258916804789,0,0,52,152,1,0
728,Rabbit,Rabbit,82,Brown,Medium,3.682982014309739,1,0,82,285,0,1
2474,Cat,Persian,168,Brown,Medium,4.280942192546686,1,0,79,234,0,1
1139,Rabbit,Rabbit,98,Gray,Small,16.970024252648756,1,1,4,481,0,0
2279,Bird,Parakeet,116,White,Medium,20.55173106308296,1,1,50,115,1,0
2403,Rabbit,Rabbit,9,Orange,Medium,11.864827351430034,1,0,78,64,0,0
2252,Dog,Golden Retriever,121,Gray,Medium,17.874092728636526,0,0,40,156,0,0
2330,Cat,Persian,112,White,Large,28.68456466077071,0,0,78,233,0,1
1705,Bird,Parakeet,123,Orange,Large,4.829020129809871,1,0,15,152,0,0
1066,Cat,Persian,70,White,Large,3.3205298229727007,0,0,72,357,1,0
606,Rabbit,Rabbit,14,Brown,Medium,17.165788047744396,0,0,60,466,0,1
700,Cat,Persian,92,Black,Small,1.4597034247244127,1,0,62,331,1,0
572,Rabbit,Rabbit,142,Black,Small,3.8025769407812713,1,0,27,333,0,0
579,Dog,Poodle,2,White,Large,2.2907621390089687,1,0,66,139,1,1
2254,Dog,Labrador,108,Brown,Large,5.192811596947957,1,0,17,70,0,1
1774,Dog,Poodle,75,Black,Large,5.1418992041195954,1,0,50,435,0,0
2005,Bird,Parakeet,146,Brown,Large,25.198444477266527,1,0,63,482,0,0
995,Dog,Golden Retriever,148,White,Medium,21.91550955746858,1,0,47,129,0,1
644,Rabbit,Rabbit,96,Gray,Medium,16.057002263500344,0,0,2,183,1,0
1729,Bird,Parakeet,139,White,Small,4.278536067200793,0,0,53,32,1,0
1449,Cat,Siamese,67,Brown,Medium,3.021030205173469,1,0,52,189,1,1
1161,Dog,Poodle,68,White,Small,23.605007489651324,1,1,15,144,0,0
1149,Dog,Golden Retriever,38,Black,Medium,3.515710429540065,1,0,50,187,1,1
2233,Bird,Parakeet,86,Orange,Small,4.678473879885318,1,0,28,477,0,0
2347,Dog,Golden Retriever,67,Brown,Small,25.487667952525435,1,1,68,102,0,1
2315,Bird,Parakeet,154,Orange,Medium,19.286217796026413,0,1,84,324,0,0
1953,Bird,Parakeet,139,Black,Small,20.94939265220441,1,0,11,175,0,0
1567,Bird,Parakeet,28,Black,Medium,1.0844398171798737,1,0,71,219,0,1
1310,Rabbit,Rabbit,124,White,Large,24.39388978814381,1,0,38,466,0,0
822,Dog,Golden Retriever,32,Brown,Small,12.1344632582205,1,0,63,395,0,0
664,Dog,Labrador,130,White,Small,18.482545031473457,1,0,36,18,0,1
1305,Rabbit,Rabbit,168,White,Small,16.08334702056944,1,0,37,406,0,0
1226,Rabbit,Rabbit,176,Brown,Small,20.77002066195792,0,0,62,268,0,0
1941,Bird,Parakeet,87,White,Small,14.602161353312924,0,0,19,161,0,0
1695,Rabbit,Rabbit,22,Orange,Medium,10.235107037368326,0,0,18,357,0,1
1589,Rabbit,Rabbit,49,Gray,Small,25.053437242585414,1,0,53,212,1,0
1058,Dog,Poodle,135,Black,Large,22.37935748356784,1,0,88,237,0,0
1340,Rabbit,Rabbit,72,White,Large,19.20805095406094,0,0,19,212,1,0
935,Bird,Parakeet,20,Orange,Large,25.622269016179303,1,0,64,48,0,1
1937,Dog,Labrador,154,White,Medium,20.99951707010828,0,1,30,62,1,0
901,Bird,Parakeet,104,Black,Small,16.70631076115612,0,0,81,258,0,0
595,Dog,Poodle,42,White,Medium,24.358522208177018,1,1,40,152,0,0
1171,Rabbit,Rabbit,125,Brown,Large,27.963959956284587,1,0,26,324,0,0
649,Rabbit,Rabbit,20,Black,Medium,22.30801937663198,1,1,53,159,1,1
548,Rabbit,Rabbit,144,Gray,Medium,1.9089373969071348,1,0,23,230,0,1
2101,Rabbit,Rabbit,160,Orange,Small,11.13797067774737,1,1,18,313,0,0
2404,Dog,Labrador,139,Gray,Medium,6.305124317242163,1,0,30,61,1,0
1477,Cat,Persian,177,Brown,Small,22.958484470777115,0,0,48,485,0,0
1472,Rabbit,Rabbit,142,Gray,Small,2.5503026655397267,1,1,70,417,0,0
1335,Bird,Parakeet,120,Brown,Medium,29.947656579855785,1,0,41,164,0,1
1647,Cat,Persian,136,White,Small,29.11380260483545,1,0,58,110,0,0
519,Dog,Labrador,44,Gray,Small,12.590082060486855,0,1,6,300,0,0
1212,Rabbit,Rabbit,80,Black,Medium,25.088437175896587,1,1,84,340,0,0
1179,Cat,Persian,131,White,Large,7.575292580052482,1,0,25,233,1,0
2006,Bird,Parakeet,105,Orange,Medium,25.157180240831497,1,0,77,298,1,1
1503,Dog,Poodle,21,Brown,Small,13.23306523015695,1,0,8,99,0,1
1290,Bird,Parakeet,128,Brown,Medium,16.031242950446305,1,0,25,117,0,1
1373,Cat,Persian,166,Brown,Large,11.536354590500496,1,1,4,142,1,0
813,Dog,Labrador,164,Orange,Small,28.886769994565213,0,0,45,168,0,0
1775,Bird,Parakeet,161,Black,Large,21.180565656686063,0,1,65,499,1,0
1965,Cat,Persian,51,White,Medium,22.292606234396416,1,0,9,235,1,1
1488,Rabbit,Rabbit,39,Brown,Medium,23.9264590280435,1,1,15,121,0,0
682,Dog,Poodle,4,White,Small,4.422174771961871,1,0,1,222,0,1
930,Bird,Parakeet,101,Orange,Large,22.090785643120583,1,1,15,1,1,0
801,Rabbit,Rabbit,49,Orange,Small,6.526705348998622,0,0,57,494,0,0
1997,Bird,Parakeet,145,Brown,Small,10.294120032010872,1,1,83,58,0,0
653,Cat,Siamese,160,White,Small,27.52614224977465,1,0,6,65,0,0
706,Rabbit,Rabbit,149,Gray,Large,17.429026802047073,1,0,53,91,1,0
1815,Dog,Poodle,126,Black,Small,13.515945544407767,1,1,62,7,0,0
1653,Bird,Parakeet,132,Brown,Large,23.84262836973687,1,0,54,425,0,0
601,Dog,Golden Retriever,158,Brown,Medium,22.05577845581176,0,0,73,66,0,0
1891,Cat,Siamese,39,White,Small,5.702951086978453,0,0,87,335,1,0
1848,Rabbit,Rabbit,104,Black,Large,5.39227104961202,1,0,51,16,0,0
730,Cat,Siamese,166,Gray,Medium,6.77132753804046,1,0,21,362,0,1
1795,Bird,Parakeet,113,Gray,Small,29.48192034864836,0,0,86,76,0,0
1091,Bird,Parakeet,57,Black,Medium,9.543496655273223,1,0,19,429,0,1
1923,Cat,Persian,59,White,Medium,18.949119720139574,1,0,62,72,0,1
513,Cat,Siamese,27,Black,Large,28.28541175734656,1,0,5,135,0,0
943,Rabbit,Rabbit,38,Black,Medium,20.1497390849097,1,0,17,432,0,1
694,Bird,Parakeet,178,White,Medium,6.883322101512803,1,0,10,377,0,1
1778,Bird,Parakeet,155,White,Large,29.07525485577738,0,0,52,403,0,0
2225,Cat,Siamese,65,Brown,Medium,5.9124984893157775,1,0,16,224,1,1
715,Cat,Siamese,13,Orange,Medium,26.589866406869863,1,0,66,110,0,1
1194,Bird,Parakeet,74,Gray,Medium,16.114038022492586,1,0,79,290,0,1
2447,Dog,Golden Retriever,175,Black,Small,3.539691629069067,0,0,64,212,0,1
2383,Rabbit,Rabbit,101,Gray,Small,25.431252597433996,1,0,77,31,0,1
1485,Rabbit,Rabbit,124,Brown,Medium,5.263433692093578,1,0,32,158,1,1
591,Bird,Parakeet,60,Orange,Medium,16.348755996164115,1,1,81,201,0,0
1526,Dog,Poodle,45,White,Large,24.34015170159769,0,0,76,79,0,0
902,Cat,Persian,64,Black,Small,19.253287622395916,1,0,79,181,0,0
1972,Cat,Siamese,165,White,Large,24.70939455679331,1,0,4,308,1,0
1717,Bird,Parakeet,21,Brown,Large,12.53542719440015,1,0,7,37,0,1
1376,Cat,Persian,168,Black,Medium,20.44295329319277,0,1,51,245,1,0
2505,Dog,Labrador,12,Gray,Large,20.96159210764763,1,0,59,478,0,0
869,Cat,Siamese,29,Black,Medium,29.38866712747709,1,1,72,395,0,0
1805,Cat,Persian,31,Black,Small,2.408318975574189,0,0,19,102,0,0
521,Cat,Persian,58,Orange,Large,16.557641344465722,0,0,64,423,1,0
2369,Cat,Persian,3,Black,Small,4.640201255608401,1,0,42,343,1,1
979,Dog,Poodle,19,Gray,Medium,21.695910160318537,1,0,25,136,0,1
1553,Dog,Labrador,143,Black,Medium,1.6106757231332811,0,0,35,103,0,1
1380,Bird,Parakeet,161,Gray,Medium,21.856791172277244,1,0,14,308,1,1
674,Cat,Siamese,73,Brown,Large,19.51215188879119,0,0,79,97,0,0
2318,Rabbit,Rabbit,149,Gray,Medium,28.046590814065556,1,0,78,203,0,1
1856,Rabbit,Rabbit,102,Brown,Medium,4.477733908886775,0,0,7,293,0,0
609,Dog,Golden Retriever,149,Brown,Small,4.081711238979479,1,0,38,77,0,0
2313,Dog,Poodle,47,Orange,Large,7.664383901257287,0,0,38,192,0,0
1688,Rabbit,Rabbit,29,Orange,Medium,9.879681693980356,0,0,83,338,0,0
856,Bird,Parakeet,136,Orange,Medium,10.122360376893592,0,0,12,290,0,0
2356,Bird,Parakeet,169,Black,Large,19.945396686139517,1,0,65,442,1,1
1225,Bird,Parakeet,124,Orange,Small,9.6244066297977,0,0,43,411,0,0
1386,Dog,Labrador,78,Black,Small,15.717763739610612,1,0,88,127,0,1
913,Bird,Parakeet,13,White,Medium,16.24733976381354,1,0,72,362,0,1
1869,Rabbit,Rabbit,16,Gray,Medium,17.05665717264357,1,0,46,423,0,1
1283,Cat,Siamese,51,Gray,Small,22.38381618888947,0,0,5,63,0,0
1471,Cat,Persian,168,Brown,Small,5.608818238480975,1,0,35,138,0,0
1186,Bird,Parakeet,89,Gray,Small,6.497109747571274,1,0,4,204,1,0
560,Cat,Persian,104,White,Small,1.018197982225229,1,0,14,159,0,0
768,Rabbit,Rabbit,129,Brown,Small,15.592195844488993,1,0,5,330,0,0
969,Cat,Persian,110,Gray,Medium,22.308092529304982,1,0,79,481,0,1
597,Cat,Siamese,82,Black,Large,2.607556679295781,0,0,67,163,1,0
2127,Cat,Siamese,28,Brown,Large,18.642151349418683,1,0,88,492,0,0
2138,Bird,Parakeet,11,Orange,Small,9.832685622368484,0,0,15,114,0,0
1368,Bird,Parakeet,121,Gray,Large,9.407818116357827,0,0,80,127,1,0
2271,Cat,Siamese,99,Orange,Large,12.169716205403676,1,1,8,128,0,0
733,Bird,Parakeet,42,Black,Small,19.521506447491756,1,0,3,47,1,0
2024,Bird,Parakeet,8,Brown,Large,26.453675860211245,0,0,50,345,0,0
1574,Cat,Persian,166,Gray,Small,27.59187227997217,1,0,35,145,0,0
1829,Rabbit,Rabbit,71,Brown,Small,28.89408135609196,1,0,64,451,0,0
1092,Dog,Labrador,165,Orange,Small,8.502447039404313,1,0,42,125,0,1
1554,Bird,Parakeet,41,Gray,Medium,2.0563378557498844,1,0,69,435,0,1
1014,Rabbit,Rabbit,118,White,Small,22.85927785930652,1,0,32,153,0,0
640,Dog,Poodle,173,Gray,Large,13.437647292446597,1,0,7,398,1,0
931,Cat,Persian,132,Orange,Small,19.378868528519757,1,0,35,235,0,0
745,Bird,Parakeet,29,Black,Small,15.027033871257023,1,0,7,224,1,0
603,Cat,Persian,67,Orange,Large,27.34206909704728,1,0,55,71,0,0
1868,Bird,Parakeet,102,White,Large,17.70862056495302,0,1,20,419,0,0
699,Dog,Poodle,155,White,Medium,27.77204566995868,0,1,21,18,0,0
556,Cat,Siamese,115,Gray,Medium,20.408708079466077,1,1,16,102,1,0
1564,Dog,Poodle,118,Orange,Small,3.212771171048307,1,1,72,196,0,0
1119,Cat,Siamese,98,Orange,Small,20.2012429484372,1,0,33,478,1,0
1840,Rabbit,Rabbit,141,Gray,Medium,9.494830898690564,1,0,42,379,0,1
938,Cat,Persian,154,Gray,Large,13.77085246773111,1,0,57,27,1,0
789,Bird,Parakeet,8,White,Large,26.86432077024389,0,0,49,122,0,0
874,Dog,Labrador,88,Orange,Large,4.645471288851354,0,0,14,20,1,0
1270,Cat,Persian,139,Black,Large,1.3193873917326164,1,0,74,178,0,0
1036,Dog,Labrador,39,White,Small,5.211525577542223,1,0,9,307,0,1
1674,Bird,Parakeet,143,Orange,Medium,27.615000636419666,0,1,44,409,0,0
676,Rabbit,Rabbit,115,Gray,Medium,4.248339678977965,1,0,34,18,1,1
1979,Dog,Poodle,175,White,Medium,23.484625966691564,0,0,8,298,0,0
2103,Rabbit,Rabbit,8,Black,Medium,12.385044760472226,0,0,23,18,0,1
1002,Dog,Golden Retriever,103,Orange,Small,15.115780402217151,0,0,39,465,1,0
708,Cat,Persian,149,Brown,Large,9.776072304933896,0,1,56,372,0,0
2228,Rabbit,Rabbit,81,Black,Medium,17.516117081778948,1,0,72,136,0,1
1833,Dog,Labrador,65,White,Medium,18.042857761455316,0,0,28,241,0,1
2390,Cat,Persian,47,Brown,Medium,8.252391598504312,0,0,73,108,0,0
2070,Rabbit,Rabbit,153,Black,Large,25.24212921047873,0,0,63,282,0,0
623,Rabbit,Rabbit,14,Orange,Medium,15.427976379358572,0,0,7,70,0,1
1039,Rabbit,Rabbit,24,White,Large,18.62288359047352,1,0,88,475,1,0
1073,Dog,Golden Retriever,107,Brown,Large,27.8333576490015,0,0,76,346,0,0
1279,Bird,Parakeet,161,Orange,Large,23.16329634401247,1,0,84,28,0,0
2244,Rabbit,Rabbit,104,Black,Large,10.866270915204703,1,0,6,73,1,0
806,Rabbit,Rabbit,105,Brown,Small,10.887486247635682,1,0,76,77,1,0
1162,Cat,Siamese,110,Gray,Medium,23.247950835022763,0,0,62,344,1,0
2021,Cat,Persian,173,Gray,Small,3.3507273524504915,1,0,88,253,0,0
2260,Bird,Parakeet,34,Gray,Medium,6.144874633514288,0,0,61,460,0,0
837,Rabbit,Rabbit,158,Brown,Large,11.780082553877357,1,0,57,50,0,0
2324,Rabbit,Rabbit,116,Brown,Large,12.588356837005168,0,0,79,200,0,0
1156,Bird,Parakeet,135,Orange,Medium,13.258374516288011,1,0,61,160,1,1
1620,Cat,Siamese,118,Orange,Medium,12.797856774555484,0,1,15,344,0,0
783,Bird,Parakeet,28,Gray,Small,13.039514605662,1,0,4,282,1,0
2141,Bird,Parakeet,95,Black,Medium,10.063765914864945,1,0,56,490,0,1
1011,Rabbit,Rabbit,107,White,Small,24.097101316596472,1,1,33,111,0,0
1142,Dog,Poodle,179,White,Large,16.08391058575586,1,1,81,256,0,0
1297,Cat,Persian,15,White,Medium,14.49095756052846,0,0,21,214,0,1
